session_id,subject_id,segment,key_id,key_category,press_time_ms,release_time_ms,dwell_ms,shift_held,shift_hold_ms
session_010,candidate_06,free,key_28,alphanum,65800.6,65859.6,59,False,0
session_010,candidate_06,free,key_18,space,65924.5,66020.2,95.7,False,0
session_010,candidate_06,free,key_17,alphanum,66149.8,66242.7,92.9,False,0
session_010,candidate_06,free,key_16,alphanum,66279.4,66353.9,74.5,False,0
session_010,candidate_06,free,key_08,alphanum,66388.1,66475.7,87.6,False,0
session_010,candidate_06,free,key_18,space,66596.5,66703.9,107.4,False,0
session_010,candidate_06,free,key_07,alphanum,66699.8,66764.5,64.7,False,0
session_010,candidate_06,free,key_16,alphanum,66869.3,66982.1,112.8,False,0
session_010,candidate_06,free,key_12,alphanum,67015.5,67091.8,76.3,False,0
session_010,candidate_06,free,key_18,space,67250.3,67353.6,103.3,False,0
session_010,candidate_06,free,key_08,alphanum,67536.7,67633.9,97.2,False,0
session_010,candidate_06,free,key_23,alphanum,67729.8,67813.8,84,False,0
session_010,candidate_06,free,key_02,alphanum,67842.3,67926.5,84.2,False,0
session_010,candidate_06,free,key_15,alphanum,67934.6,68094.8,160.2,False,0
session_010,candidate_06,free,key_18,space,68060.5,68176,115.5,False,0
session_010,candidate_06,free,key_17,alphanum,68465.1,68557.3,92.2,False,0
session_010,candidate_06,free,key_15,alphanum,68658.6,68748.4,89.8,False,0
session_010,candidate_06,free,key_06,alphanum,68743.6,68806.3,62.7,False,0
session_010,candidate_06,free,key_06,alphanum,68883.8,68980.7,96.9,False,0
session_010,candidate_06,free,key_08,alphanum,68994.3,69143.1,148.8,False,0
session_010,candidate_06,free,key_18,space,69075.5,69194.8,119.3,False,0
session_010,candidate_06,free,key_15,alphanum,69261.5,69349.5,88,False,0
session_010,candidate_06,free,key_24,alphanum,69463.5,69592.9,129.4,False,0
session_010,candidate_06,free,key_18,space,69532.3,69636,103.7,False,0
session_010,candidate_06,free,key_29,alphanum,69720.4,69814.5,94.1,False,0
session_010,candidate_06,free,key_16,alphanum,69821.5,69898.2,76.7,False,0
session_010,candidate_06,free,key_17,alphanum,69953.8,70031.5,77.7,False,0
session_010,candidate_06,free,key_16,alphanum,70042.8,70124.9,82.1,False,0
session_010,candidate_06,free,key_13,backspace,70507.1,70594.2,87.1,False,0
session_010,candidate_06,free,key_13,backspace,70664.3,70755,90.7,False,0
session_010,candidate_06,free,key_16,alphanum,70787.4,70861.4,74,False,0
session_010,candidate_06,free,key_16,alphanum,71063.4,71159.2,95.8,False,0
session_010,candidate_06,free,key_17,alphanum,71212.2,71283.9,71.7,False,0
session_010,candidate_06,free,key_13,backspace,71597,71688.4,91.4,False,0
session_010,candidate_06,free,key_13,backspace,71745.7,71844.1,98.4,False,0
session_010,candidate_06,free,key_17,alphanum,71987.3,72061.5,74.2,False,0
session_010,candidate_06,free,key_16,alphanum,72079.4,72151.2,71.8,False,0
session_010,candidate_06,free,key_18,space,72178.9,72266.9,88,False,0
session_010,candidate_06,free,key_15,alphanum,72319.3,72400.7,81.4,False,0
session_010,candidate_06,free,key_16,alphanum,72411.1,72484.9,73.8,False,0
session_010,candidate_06,free,key_22,alphanum,72508.3,72583.7,75.4,False,0
session_010,candidate_06,free,key_03,alphanum,72673.1,72758.8,85.7,False,0
session_010,candidate_06,free,key_13,backspace,73364.1,73448.3,84.2,False,0
session_010,candidate_06,free,key_04,symbol,73603.1,73699.8,96.7,False,0
session_010,candidate_06,free,key_18,space,73877.9,73970.9,93,False,0
session_010,candidate_06,free,key_15,alphanum,74284.6,74375.7,91.1,False,0
session_010,candidate_06,free,key_16,alphanum,74393.2,74479.1,85.9,False,0
session_010,candidate_06,free,key_09,alphanum,74584.6,74659.1,74.5,False,0
session_010,candidate_06,free,key_09,alphanum,74736.5,74827.3,90.8,False,0
session_010,candidate_06,free,key_19,alphanum,75108.3,75192.5,84.2,False,0
session_010,candidate_06,free,key_07,alphanum,75409.8,75480.1,70.3,False,0
session_010,candidate_06,free,key_18,space,75642.8,75743,100.2,False,0
session_010,candidate_06,free,key_06,alphanum,75783.1,75864.3,81.2,False,0
session_010,candidate_06,free,key_03,alphanum,75870.6,75964.6,94,False,0
session_010,candidate_06,free,key_28,alphanum,75995.4,76083.9,88.5,False,0
session_010,candidate_06,free,key_22,alphanum,76146.1,76220.5,74.4,False,0
session_010,candidate_06,free,key_03,alphanum,76321.6,76412.4,90.8,False,0
session_010,candidate_06,free,key_11,alphanum,76509.1,76577.9,68.8,False,0
session_010,candidate_06,free,key_07,alphanum,76609.4,76671.5,62.1,False,0
session_010,candidate_06,free,key_18,space,76714.7,76808.9,94.2,False,0
session_010,candidate_06,free,key_16,alphanum,76831,76911.4,80.4,False,0
session_010,candidate_06,free,key_23,alphanum,76950.3,77026.4,76.1,False,0
session_010,candidate_06,free,key_01,alphanum,77056.2,77133.5,77.3,False,0
session_010,candidate_06,free,key_18,space,77193.2,77291,97.8,False,0
session_010,candidate_06,free,key_16,alphanum,77325.9,,,False,0
session_010,candidate_06,free,key_13,backspace,78446.7,78526.7,80,False,0
session_010,candidate_06,free,key_18,space,79108.4,79236.9,128.5,False,0
session_010,candidate_06,free,key_16,alphanum,79272.3,79346.3,74,False,0
session_010,candidate_06,free,key_23,alphanum,79364.2,79453.2,89,False,0
session_010,candidate_06,free,key_01,alphanum,79480.6,79545.4,64.8,False,0
session_010,candidate_06,free,key_18,space,79591.2,79702.5,111.3,False,0
session_010,candidate_06,free,key_13,backspace,80028.8,80107,78.2,False,0
session_010,candidate_06,free,key_13,backspace,80182.7,80269.1,86.4,False,0
session_010,candidate_06,free,key_16,alphanum,80759,80830.2,71.2,False,0
session_010,candidate_06,free,key_23,alphanum,80896.6,80980.5,83.9,False,0
session_010,candidate_06,free,key_01,alphanum,81003.6,81078,74.4,False,0
session_010,candidate_06,free,key_18,space,81170.6,81260.5,89.9,False,0
session_004,candidate_05,pangram,key_17,alphanum,0,133.9,133.9,False,0
session_004,candidate_05,pangram,key_15,alphanum,119.8,214.7,94.9,False,0
session_004,candidate_05,pangram,key_06,alphanum,252.3,418.1,165.8,False,0
session_004,candidate_05,pangram,key_18,space,438.6,548,109.4,False,0
session_004,candidate_05,pangram,key_27,alphanum,585.2,759.2,174,False,0
session_004,candidate_05,pangram,key_23,alphanum,793.8,888.4,94.6,False,0
session_004,candidate_05,pangram,key_22,alphanum,986.1,1105.8,119.7,False,0
session_004,candidate_05,pangram,key_02,alphanum,1114.3,1280.6,166.3,False,0
session_004,candidate_05,pangram,key_08,alphanum,1834,1920.4,86.4,False,0
session_004,candidate_05,pangram,key_18,space,2014.6,2075.4,60.8,False,0
session_004,candidate_05,pangram,key_12,alphanum,2179.2,2266,86.8,False,0
session_004,candidate_05,pangram,key_01,alphanum,2338,2433.3,95.3,False,0
session_004,candidate_05,pangram,key_24,alphanum,2490.2,2504.9,14.7,False,0
session_004,candidate_05,pangram,key_10,alphanum,2717.1,2836.8,119.7,False,0
session_004,candidate_05,pangram,key_03,alphanum,2880.6,2952.2,71.6,False,0
session_004,candidate_05,pangram,key_18,space,3054.3,3141.9,87.6,False,0
session_004,candidate_05,pangram,key_14,alphanum,3266.6,3401,134.4,False,0
session_004,candidate_05,pangram,key_24,alphanum,3425.8,3526.5,100.7,False,0
session_004,candidate_05,pangram,key_05,alphanum,3571.7,3740.4,168.7,False,0
session_004,candidate_05,pangram,key_18,space,3727.5,3805.4,77.9,False,0
session_004,candidate_05,pangram,key_29,alphanum,4012.8,4121,108.2,False,0
session_004,candidate_05,pangram,key_23,alphanum,4091.5,4207.8,116.3,False,0
session_004,candidate_05,pangram,key_20,alphanum,4306.4,4441.9,135.5,False,0
session_004,candidate_05,pangram,key_09,alphanum,4390,4518.6,128.6,False,0
session_004,candidate_05,pangram,key_07,alphanum,4533.9,4687,153.1,False,0
session_004,candidate_05,pangram,key_18,space,4632.8,4714.7,81.9,False,0
session_004,candidate_05,pangram,key_24,alphanum,4796.5,4920.7,124.2,False,0
session_004,candidate_05,pangram,key_25,alphanum,4895.8,5045.3,149.5,False,0
session_004,candidate_05,pangram,key_06,alphanum,4992.3,5266,273.7,False,0
session_004,candidate_05,pangram,key_01,alphanum,5193.9,5317.6,123.7,False,0
session_004,candidate_05,pangram,key_18,space,5281.7,5372.2,90.5,False,0
session_004,candidate_05,pangram,key_17,alphanum,5433.1,5563.4,130.3,False,0
session_004,candidate_05,pangram,key_15,alphanum,5532.5,5630.6,98.1,False,0
session_004,candidate_05,pangram,key_06,alphanum,5589.3,5733.5,144.2,False,0
session_004,candidate_05,pangram,key_18,space,5759.5,5852.7,93.2,False,0
session_004,candidate_05,pangram,key_30,alphanum,5966.8,6060.4,93.6,False,0
session_004,candidate_05,pangram,key_16,alphanum,6016.9,6179.8,162.9,False,0
session_004,candidate_05,pangram,key_26,alphanum,6298.4,6488,189.6,False,0
session_004,candidate_05,pangram,key_19,alphanum,6463.5,6592.8,129.3,False,0
session_004,candidate_05,pangram,key_18,space,6603.6,6722.5,118.9,False,0
session_004,candidate_05,pangram,key_28,alphanum,6754.6,6885.3,130.7,False,0
session_004,candidate_05,pangram,key_24,alphanum,6895.3,7005.1,109.8,False,0
session_004,candidate_05,pangram,key_11,alphanum,7498.1,7640.6,142.5,False,0
session_004,candidate_05,pangram,key_09,alphanum,8190.7,8288.4,97.7,False,0
session_004,candidate_05,pangram,key_16,alphanum,8297.4,8449.8,152.4,False,0
session_004,candidate_05,pangram,key_02,alphanum,8425.2,8570.7,145.5,False,0
session_004,candidate_05,pangram,key_08,alphanum,8541.1,8624.9,83.8,False,0
session_004,candidate_05,pangram,key_18,space,8717.9,8800.2,82.3,False,0
session_004,candidate_05,pangram,key_20,alphanum,8879.1,9018.1,139,False,0
session_004,candidate_05,pangram,key_19,alphanum,9126.6,9261.6,135,False,0
session_004,candidate_05,pangram,key_18,space,9285.3,9395.4,110.1,False,0
session_004,candidate_05,pangram,key_12,alphanum,9465.9,9601.4,135.5,False,0
session_004,candidate_05,pangram,key_24,alphanum,9590.9,9693.5,102.6,False,0
session_004,candidate_05,pangram,key_05,alphanum,9756.1,9910.5,154.4,False,0
session_004,candidate_05,pangram,key_18,space,9892,10002.9,110.9,False,0
session_004,candidate_05,pangram,key_10,alphanum,10053.2,10201.2,148,False,0
session_004,candidate_05,pangram,key_22,alphanum,10171.4,10294.9,123.5,False,0
session_004,candidate_05,pangram,key_17,alphanum,10329.9,10454,124.1,False,0
session_004,candidate_05,pangram,key_15,alphanum,10398.7,10487,88.3,False,0
session_004,candidate_05,pangram,key_18,space,10607.4,10689.2,81.8,False,0
session_004,candidate_05,pangram,key_14,alphanum,10750.5,10910,159.5,False,0
session_004,candidate_05,pangram,key_22,alphanum,10897.8,11009.9,112.1,False,0
session_004,candidate_05,pangram,key_25,alphanum,11018.1,11182.4,164.3,False,0
session_004,candidate_05,pangram,key_06,alphanum,11070.3,11247.2,176.9,False,0
session_004,candidate_05,pangram,key_18,space,11234.1,11293,58.9,False,0
session_004,candidate_05,pangram,key_28,alphanum,11422.4,11580.6,158.2,False,0
session_004,candidate_05,pangram,key_24,alphanum,11566.6,11669.2,102.6,False,0
session_004,candidate_05,pangram,key_26,alphanum,11803.5,12016.6,213.1,False,0
session_004,candidate_05,pangram,key_06,alphanum,11954.9,12102.5,147.6,False,0
session_004,candidate_05,pangram,key_03,alphanum,12091.7,12174.9,83.2,False,0
session_004,candidate_05,pangram,key_18,space,12260,12344.6,84.6,False,0
session_004,candidate_05,pangram,key_30,alphanum,12434.4,12518.9,84.5,False,0
session_004,candidate_05,pangram,key_22,alphanum,12632.5,12717.1,84.6,False,0
session_004,candidate_05,pangram,key_27,alphanum,12727.9,12881,153.1,False,0
session_004,candidate_05,pangram,key_23,alphanum,13320,13402.5,82.5,False,0
session_004,candidate_05,pangram,key_24,alphanum,13525.4,13601.4,76,False,0
session_004,candidate_05,pangram,key_01,alphanum,13611.3,13712.1,100.8,False,0
session_004,candidate_05,pangram,key_18,space,13787.8,13841.5,53.7,False,0
session_004,candidate_05,pangram,key_29,alphanum,14024.6,14184.6,160,False,0
session_004,candidate_05,pangram,key_23,alphanum,14252.9,14378.2,125.3,False,0
session_004,candidate_05,pangram,key_11,alphanum,14432.8,14599.4,166.6,False,0
session_004,candidate_05,pangram,key_07,alphanum,14529,14707.6,178.6,False,0
session_004,candidate_05,pangram,key_15,alphanum,15212.9,15307.6,94.7,False,0
session_004,candidate_05,pangram,key_24,alphanum,15294.8,15421.4,126.6,False,0
session_004,candidate_05,pangram,key_10,alphanum,15354.8,15535.8,181,False,0
session_004,candidate_05,pangram,key_18,space,15562.1,15640.7,78.6,False,0
session_004,candidate_05,pangram,key_25,alphanum,15740.2,15910,169.8,False,0
session_004,candidate_05,pangram,key_06,alphanum,15848,16082.4,234.4,False,0
session_004,candidate_05,pangram,key_02,alphanum,15989,16131.4,142.4,False,0
session_004,candidate_05,pangram,key_22,alphanum,16176.5,16317,140.5,False,0
session_004,candidate_05,pangram,key_03,alphanum,16251.4,16394.6,143.2,False,0
session_004,candidate_05,pangram,key_11,alphanum,16379.2,16462.1,82.9,False,0
session_004,candidate_05,pangram,key_30,alphanum,16492.9,16573.6,80.7,False,0
session_004,candidate_05,pangram,key_19,alphanum,16730.6,16871.7,141.1,False,0
session_004,candidate_05,pangram,key_18,space,16951.3,17068.4,117.1,False,0
session_004,candidate_05,pangram,key_27,alphanum,17330.4,17462.1,131.7,False,0
session_004,candidate_05,pangram,key_23,alphanum,17469.6,17581.3,111.7,False,0
session_004,candidate_05,pangram,key_22,alphanum,17645.9,17767.7,121.8,False,0
session_004,candidate_05,pangram,key_02,alphanum,17792.5,17968.9,176.4,False,0
session_004,candidate_05,pangram,key_08,alphanum,17903.6,18033.1,129.5,False,0
session_004,candidate_05,pangram,key_18,space,18064.6,18146.5,81.9,False,0
session_004,candidate_05,pangram,key_28,alphanum,18281.3,18494,212.7,False,0
session_004,candidate_05,pangram,key_16,alphanum,18466.9,18651.1,184.2,False,0
session_004,candidate_05,pangram,key_14,alphanum,18602.7,18729.8,127.1,False,0
session_004,candidate_05,pangram,key_17,alphanum,18858.7,18936.6,77.9,False,0
session_004,candidate_05,pangram,key_18,space,18976.5,18996.8,20.3,False,0
session_004,candidate_05,pangram,key_26,alphanum,19319.9,19532.5,212.6,False,0
session_004,candidate_05,pangram,key_06,alphanum,19477.4,19673.2,195.8,False,0
session_004,candidate_05,pangram,key_12,alphanum,19653.5,19754,100.5,False,0
session_004,candidate_05,pangram,key_01,alphanum,19889.4,20034.5,145.1,False,0
session_004,candidate_05,pangram,key_16,alphanum,20022.8,20176.3,153.5,False,0
session_004,candidate_05,pangram,key_07,alphanum,20269.3,20429.5,160.2,False,0
session_004,candidate_05,pangram,key_18,space,20466.4,20504,37.6,False,0
session_004,candidate_05,pangram,key_29,alphanum,20672.8,20764,91.2,False,0
session_004,candidate_05,pangram,key_29,alphanum,20802.7,20842.8,40.1,False,0
session_004,candidate_05,pangram,key_29,alphanum,20912,21006.7,94.7,False,0
session_004,candidate_05,pangram,key_13,backspace,21305.8,21377.4,71.6,False,0
session_004,candidate_05,pangram,key_13,backspace,21457.8,21544.4,86.6,False,0
session_004,candidate_05,pangram,key_23,alphanum,21681.8,21801.4,119.6,False,0
session_004,candidate_05,pangram,key_20,alphanum,21874.9,22019.8,144.9,False,0
session_004,candidate_05,pangram,key_24,alphanum,22030.4,22149.8,119.4,False,0
session_004,candidate_05,pangram,key_18,space,22499.2,22559.4,60.2,False,0
session_004,candidate_05,pangram,key_13,backspace,22782.4,22856.4,74,False,0
session_004,candidate_05,pangram,key_17,alphanum,22996.2,23105.5,109.3,False,0
session_004,candidate_05,pangram,key_15,alphanum,23057.7,23135,77.3,False,0
session_004,candidate_05,pangram,key_06,alphanum,23241,23382.5,141.5,False,0
session_004,candidate_05,pangram,key_18,space,23340,23392.9,52.9,False,0
session_004,candidate_05,pangram,key_14,alphanum,23656.1,23778.9,122.8,False,0
session_004,candidate_05,pangram,key_22,alphanum,23766.6,23887.9,121.3,False,0
session_004,candidate_05,pangram,key_25,alphanum,23895.1,24052,156.9,False,0
session_004,candidate_05,pangram,key_06,alphanum,23972.6,24110.8,138.2,False,0
session_004,candidate_05,pangram,key_18,space,24099.9,24196.6,96.7,False,0
session_004,candidate_05,pangram,key_12,alphanum,24554.7,24669.3,114.6,False,0
session_004,candidate_05,pangram,key_22,alphanum,24694.5,24809.1,114.6,False,0
session_004,candidate_05,pangram,key_05,alphanum,24969.9,25001.4,31.5,False,0
session_004,candidate_05,pangram,key_13,backspace,25176.6,25259,82.4,False,0
session_004,candidate_05,pangram,key_13,backspace,25333.8,25425.5,91.7,False,0
session_004,candidate_05,pangram,key_24,alphanum,25492.1,25609.6,117.5,False,0
session_004,candidate_05,pangram,key_05,alphanum,25596.9,25750.5,153.6,False,0
session_004,candidate_05,pangram,key_22,alphanum,25766.3,25917.2,150.9,False,0
session_004,candidate_05,pangram,key_03,alphanum,25869.3,25974.4,105.1,False,0
session_004,candidate_05,pangram,key_18,space,26100.4,26169.3,68.9,False,0
session_004,candidate_05,pangram,key_13,backspace,26400.1,26497.2,97.1,False,0
session_004,candidate_05,pangram,key_11,alphanum,26480.3,26596.6,116.3,False,0
session_004,candidate_05,pangram,key_18,space,26637.7,26720.8,83.1,False,0
session_004,candidate_05,pangram,key_10,alphanum,26821.9,26958.7,136.8,False,0
session_004,candidate_05,pangram,key_22,alphanum,26989.4,27105.9,116.5,False,0
session_004,candidate_05,pangram,key_26,alphanum,27151.6,27388.6,237,False,0
session_004,candidate_05,pangram,key_01,alphanum,27649.9,27776.6,126.7,False,0
session_004,candidate_05,pangram,key_13,backspace,28018,28075.6,57.6,False,0
session_004,candidate_05,pangram,key_16,alphanum,28040.3,28297.9,257.6,False,0
session_004,candidate_05,pangram,key_01,alphanum,28301,28427.5,126.5,False,0
session_004,candidate_05,pangram,key_28,alphanum,28523.5,28650.5,127,False,0
session_004,candidate_05,pangram,key_07,alphanum,28609.6,28788.8,179.2,False,0
session_004,candidate_05,pangram,key_18,space,28828.1,28875.7,47.6,False,0
session_004,candidate_05,pangram,key_29,alphanum,29028.7,29183.3,154.6,False,0
session_004,candidate_05,pangram,key_23,alphanum,29191.2,29358.7,167.5,False,0
session_004,candidate_05,pangram,key_20,alphanum,29427.8,29579.8,152,False,0
session_004,candidate_05,pangram,key_09,alphanum,29568.6,29672.1,103.5,False,0
session_004,candidate_05,pangram,key_18,space,29749,29865,116,False,0
session_004,candidate_05,pangram,key_27,alphanum,30018.5,30191.6,173.1,False,0
session_004,candidate_05,pangram,key_22,alphanum,30151,30460.7,309.7,False,0
session_004,candidate_05,pangram,key_22,alphanum,30594.9,30656.7,61.8,False,0
session_004,candidate_05,pangram,key_13,backspace,30904.5,30977.6,73.1,False,0
session_004,candidate_05,pangram,key_13,backspace,31077.6,31154.3,76.7,False,0
session_004,candidate_05,pangram,key_23,alphanum,31294.6,31384.6,90,False,0
session_004,candidate_05,pangram,key_22,alphanum,31481.6,31598.5,116.9,False,0
session_004,candidate_05,pangram,key_02,alphanum,31628.8,31789.7,160.9,False,0
session_004,candidate_05,pangram,key_08,alphanum,31758.7,31872.4,113.7,False,0
session_004,candidate_05,pangram,key_30,alphanum,31985.3,32091.8,106.5,False,0
session_004,candidate_05,pangram,key_19,alphanum,32258.2,32371.1,112.9,False,0
session_004,candidate_05,pangram,key_18,space,32691.9,32714.4,22.5,False,0
session_004,candidate_05,pangram,key_13,backspace,32967.7,33060.7,93,False,0
session_004,candidate_05,pangram,key_07,alphanum,33087,33255.8,168.8,False,0
session_004,candidate_05,pangram,key_24,alphanum,33207.8,33334.4,126.6,False,0
session_004,candidate_05,pangram,key_15,alphanum,33417.7,33585,167.3,False,0
session_004,candidate_05,pangram,key_22,alphanum,34373.2,34484.1,110.9,False,0
session_004,candidate_05,pangram,key_03,alphanum,34533.8,34628.9,95.1,False,0
session_004,candidate_05,pangram,key_05,alphanum,34670.6,34868.8,198.2,False,0
session_004,candidate_05,pangram,key_18,space,34899.9,35002.8,102.9,False,0
session_004,candidate_05,pangram,key_24,alphanum,35095.4,35207.8,112.4,False,0
session_004,candidate_05,pangram,key_14,alphanum,35216.4,35340,123.6,False,0
session_004,candidate_05,pangram,key_18,space,35371.9,35459.4,87.5,False,0
session_004,candidate_05,pangram,key_12,alphanum,35709,35798,89,False,0
session_004,candidate_05,pangram,key_30,alphanum,35910.7,36006.5,95.8,False,0
session_004,candidate_05,pangram,key_16,alphanum,35992.9,36146.6,153.7,False,0
session_004,candidate_05,pangram,key_02,alphanum,36114.8,36212.9,98.1,False,0
session_004,candidate_05,pangram,key_08,alphanum,36190.9,36291.2,100.3,False,0
session_004,candidate_05,pangram,key_18,space,36573.4,36643.1,69.7,False,0
session_004,candidate_05,pangram,key_27,alphanum,36967.7,37075.1,107.4,False,0
session_004,candidate_05,pangram,key_27,alphanum,37089,37139.6,50.6,False,0
session_004,candidate_05,pangram,key_23,alphanum,37150.3,37269.5,119.2,False,0
session_004,candidate_05,pangram,key_16,alphanum,37367.9,37573.5,205.6,False,0
session_004,candidate_05,pangram,key_13,backspace,37681.4,37771.6,90.2,False,0
session_004,candidate_05,pangram,key_13,backspace,37854.4,37931.3,76.9,False,0
session_004,candidate_05,pangram,key_13,backspace,38005.5,38090.9,85.4,False,0
session_004,candidate_05,pangram,key_23,alphanum,38210.2,38311.5,101.3,False,0
session_004,candidate_05,pangram,key_16,alphanum,38332.9,38612.2,279.3,False,0
session_004,candidate_05,pangram,key_17,alphanum,38953,39078.1,125.1,False,0
session_004,candidate_05,pangram,key_01,alphanum,39457.3,39576.1,118.8,False,0
session_004,candidate_05,pangram,key_13,backspace,39679.2,39728.6,49.4,False,0
session_004,candidate_05,pangram,key_13,backspace,39909.4,40004.6,95.2,False,0
session_004,candidate_05,pangram,key_01,alphanum,40013.4,40096.5,83.1,False,0
session_004,candidate_05,pangram,key_17,alphanum,40199.8,40324.7,124.9,False,0
session_004,candidate_05,pangram,key_16,alphanum,40543.7,40743.5,199.8,False,0
session_004,candidate_05,pangram,key_13,backspace,41072.3,41197,124.7,False,0
session_004,candidate_05,pangram,key_26,alphanum,41205.1,41354.6,149.5,False,0
session_004,candidate_05,pangram,key_18,space,41324,41400.7,76.7,False,0
session_004,candidate_05,pangram,key_29,alphanum,41542.2,41719.6,177.4,False,0
session_004,candidate_05,pangram,key_23,alphanum,41735.6,41875.1,139.5,False,0
session_004,candidate_05,pangram,key_28,alphanum,41995.2,42134.6,139.4,False,0
session_004,candidate_05,pangram,key_11,alphanum,42292.9,42414.9,122,False,0
session_004,candidate_05,pangram,key_06,alphanum,42363.6,42508.7,145.1,False,0
session_004,candidate_05,pangram,key_18,space,42620.2,42736.9,116.7,False,0
session_004,candidate_05,pangram,key_20,alphanum,42843.6,42948.3,104.7,False,0
session_004,candidate_05,pangram,key_19,alphanum,43062.7,43195.6,132.9,False,0
session_004,candidate_05,pangram,key_18,space,43242.1,43327.9,85.8,False,0
session_004,candidate_05,pangram,key_25,alphanum,43534.2,43698.2,164,False,0
session_004,candidate_05,pangram,key_24,alphanum,43631.8,43687.2,55.4,False,0
session_004,candidate_05,pangram,key_06,alphanum,44014.7,44231.9,217.2,False,0
session_004,candidate_05,pangram,key_10,alphanum,44126.3,44278.9,152.6,False,0
session_004,candidate_05,pangram,key_13,backspace,44559.1,44653.3,94.2,False,0
session_004,candidate_05,pangram,key_15,alphanum,44875.1,44966.3,91.2,False,0
session_004,candidate_05,pangram,key_13,backspace,45147.8,45231.1,83.3,False,0
session_004,candidate_05,pangram,key_17,alphanum,45241.7,45397.8,156.1,False,0
session_004,candidate_05,pangram,key_15,alphanum,45356.2,45431,74.8,False,0
session_004,candidate_05,pangram,key_06,alphanum,45445.1,45585.9,140.8,False,0
session_004,candidate_05,pangram,key_18,space,45567.6,45673.2,105.6,False,0
session_004,candidate_05,pangram,key_27,alphanum,46019.5,46128.8,109.3,False,0
session_004,candidate_05,pangram,key_23,alphanum,46211.6,46305.6,94,False,0
session_004,candidate_05,pangram,key_22,alphanum,46403.9,46527.4,123.5,False,0
session_004,candidate_05,pangram,key_02,alphanum,46490.6,46669.4,178.8,False,0
session_004,candidate_05,pangram,key_08,alphanum,46656,46773.5,117.5,False,0
session_004,candidate_05,pangram,key_18,space,46819.1,46932.1,113,False,0
session_004,candidate_05,pangram,key_12,alphanum,47122,47200,78,False,0
session_004,candidate_05,pangram,key_01,alphanum,47223.6,47416.1,192.5,False,0
session_004,candidate_05,pangram,key_24,alphanum,47423.5,47520.3,96.8,False,0
session_004,candidate_05,pangram,key_10,alphanum,47592,47732.4,140.4,False,0
session_004,candidate_05,pangram,key_03,alphanum,47703.4,47799.8,96.4,False,0
session_004,candidate_05,pangram,key_18,space,48000.4,48096.1,95.7,False,0
session_004,candidate_05,pangram,key_14,alphanum,48500.2,48625.7,125.5,False,0
session_004,candidate_05,pangram,key_24,alphanum,48742.6,48854,111.4,False,0
session_004,candidate_05,pangram,key_05,alphanum,48887.3,49087.4,200.1,False,0
session_004,candidate_05,pangram,key_18,space,49108.3,49191.4,83.1,False,0
session_004,candidate_05,pangram,key_29,alphanum,49337.9,49521.7,183.8,False,0
session_004,candidate_05,pangram,key_23,alphanum,49530.5,49653.7,123.2,False,0
session_004,candidate_05,pangram,key_20,alphanum,49736.4,49877.8,141.4,False,0
session_004,candidate_05,pangram,key_09,alphanum,49847,49953,106,False,0
session_004,candidate_05,pangram,key_07,alphanum,50017.4,50181.4,164,False,0
session_004,candidate_05,pangram,key_18,space,50122.3,50232.6,110.3,False,0
session_004,candidate_05,pangram,key_24,alphanum,50465.4,50589,123.6,False,0
session_004,candidate_05,pangram,key_25,alphanum,50609.4,50818,208.6,False,0
session_004,candidate_05,pangram,key_06,alphanum,50735.3,50916,180.7,False,0
session_004,candidate_05,pangram,key_18,space,50957.6,51103.3,145.7,False,0
session_004,candidate_05,pangram,key_01,alphanum,51084.8,51206,121.2,False,0
session_004,candidate_05,pangram,key_18,space,51261.5,51332.9,71.4,False,0
session_004,candidate_05,pangram,key_13,backspace,51551.9,51641.5,89.6,False,0
session_004,candidate_05,pangram,key_13,backspace,51713.6,51792.6,79,False,0
session_004,candidate_05,pangram,key_13,backspace,51880.2,51957.9,77.7,False,0
session_004,candidate_05,pangram,key_01,alphanum,51973.5,52102,128.5,False,0
session_004,candidate_05,pangram,key_18,space,52154.4,52226.3,71.9,False,0
session_004,candidate_05,pangram,key_17,alphanum,52252.6,52380.3,127.7,False,0
session_004,candidate_05,pangram,key_15,alphanum,52397.9,52510.9,113,False,0
session_004,candidate_05,pangram,key_06,alphanum,52626.4,52783,156.6,False,0
session_004,candidate_05,pangram,key_18,space,52808.6,52902.8,94.2,False,0
session_004,candidate_05,pangram,key_30,alphanum,53015.7,53121.5,105.8,False,0
session_004,candidate_05,pangram,key_16,alphanum,53097.7,53512.6,414.9,False,0
session_004,candidate_05,pangram,key_26,alphanum,53630.4,53850.7,220.3,False,0
session_004,candidate_05,pangram,key_19,alphanum,53800.4,53952.7,152.3,False,0
session_004,candidate_05,pangram,key_18,space,54009.8,54125.8,116,False,0
session_004,candidate_05,pangram,key_28,alphanum,54213.3,54349.3,136,False,0
session_004,candidate_05,pangram,key_24,alphanum,54358.4,54452.4,94,False,0
session_004,candidate_05,pangram,key_14,alphanum,54494,54663.8,169.8,False,0
session_004,candidate_05,pangram,key_13,backspace,54977.4,55029.7,52.3,False,0
session_004,candidate_05,pangram,key_24,alphanum,55357.9,55470.1,112.2,False,0
session_004,candidate_05,pangram,key_16,alphanum,55477.8,55649.2,171.4,False,0
session_004,candidate_05,pangram,key_02,alphanum,55612.3,55730.7,118.4,False,0
