session_id,subject_id,time_ms,dx,dy
session_010,candidate_06,12699.3,-1.33331,-1.33331
session_010,candidate_06,12715.7,0,-0.666687
session_010,candidate_06,12732.3,-0.666687,-1.33334
session_010,candidate_06,12749.5,-1.33331,-3.33334
session_010,candidate_06,12766.1,-2,-1.33331
session_010,candidate_06,12782.4,-1.33331,-0.666687
session_010,candidate_06,12799.7,0,-0.666656
session_010,candidate_06,13415.3,-0.666687,0
session_010,candidate_06,13433.5,0,-0.666656
session_010,candidate_06,13450.6,-1.33331,-0.666687
session_010,candidate_06,13610.8,-0.666687,0
session_010,candidate_06,13967.2,-1.33331,0
session_010,candidate_06,13983.7,-9.33337,-2
session_010,candidate_06,14000.1,-28,-1.33331
session_010,candidate_06,14016.7,-42.6666,-0.666687
session_010,candidate_06,14033,-48,-2
session_010,candidate_06,14049.8,-68.6667,0
session_010,candidate_06,14066.7,-45.3333,-1.33331
session_010,candidate_06,14083.3,-22,-0.666687
session_010,candidate_06,14100,-4.66666,-2
session_010,candidate_06,14133.7,-0.666687,-0.666656
session_010,candidate_06,14166.6,1.33334,-2
session_010,candidate_06,14183,2.66666,-2
session_010,candidate_06,14200.3,4.66669,-2.66666
session_010,candidate_06,14217.1,6.66666,-2
session_010,candidate_06,14233.8,7.33334,-1.33334
session_010,candidate_06,14249.9,8.66666,-0.666656
session_010,candidate_06,14266.6,8.66666,-2
session_010,candidate_06,14283.5,20,0
session_010,candidate_06,14300.3,18,-0.666687
session_010,candidate_06,14317.2,22.6667,-2.66666
session_010,candidate_06,14333.2,28,-2
session_010,candidate_06,14349.9,38.6667,-6
session_010,candidate_06,14366.4,20,-4
session_010,candidate_06,14383.2,16,-2
session_010,candidate_06,14400.4,19.3333,-4
session_010,candidate_06,14417.1,18.6667,-2.66666
session_010,candidate_06,14433.6,23.3333,-2
session_010,candidate_06,14450.3,34,0
session_010,candidate_06,14466.5,14.6667,0
session_010,candidate_06,14483.3,7.33331,0
session_010,candidate_06,14500.4,3.33331,0
session_010,candidate_06,14533.4,1.33337,0
session_010,candidate_06,14634,2.66663,2
session_010,candidate_06,14650.3,4,2
session_010,candidate_06,14666.6,4,2
session_010,candidate_06,14683.4,3.33337,1.33331
session_010,candidate_06,14700,4,1.33334
session_010,candidate_06,14717.2,6,0.666656
session_010,candidate_06,14733.8,4.66663,0.666687
session_010,candidate_06,14749.9,4,0
session_010,candidate_06,14767,2,0
session_010,candidate_06,14799.7,3.33337,0
session_010,candidate_06,14817.2,2.66663,0
session_010,candidate_06,14833.8,5.33337,0
session_010,candidate_06,14850.1,4,0
session_010,candidate_06,14866.5,2.66663,0
session_010,candidate_06,14884.1,2,-0.666687
session_010,candidate_06,14900.5,2,-0.666656
session_010,candidate_06,14917.2,2,0
session_010,candidate_06,14933.8,2,0
session_010,candidate_06,14950.4,2,0
session_010,candidate_06,14966.8,4,0
session_010,candidate_06,14983.4,3.33337,0
session_010,candidate_06,15000.4,2,0
session_010,candidate_06,15016.5,3.33331,0
session_010,candidate_06,15033.6,1.33331,0
session_010,candidate_06,15049.6,8.66669,2.66666
session_010,candidate_06,15066.3,4,2.66669
session_010,candidate_06,15083,3.33331,2
session_010,candidate_06,15100.6,0.666687,0.666656
session_010,candidate_06,15149.9,-3.33331,1.33334
session_010,candidate_06,15166.3,-0.666687,1.33331
session_010,candidate_06,15183.4,-2.66669,4
session_010,candidate_06,15200.1,-3.33331,5.33334
session_010,candidate_06,15217.5,-3.33331,6.66666
session_010,candidate_06,15233.2,-8,13.3333
session_010,candidate_06,15249.9,-24.6667,28.6667
session_010,candidate_06,15266.5,-83.3333,64
session_010,candidate_06,15283.7,-217.333,128
session_010,candidate_06,15532.7,10.6667,-126
session_010,candidate_06,15549.1,466,-261.333
session_010,candidate_06,15560.3,275.333,-146.667
session_010,candidate_06,15563.3,97,-80
session_010,candidate_06,15766.3,-445,6.66667
session_010,candidate_06,15783.2,-104,41.3333
session_010,candidate_06,15800,-93.3333,36.6667
session_010,candidate_06,15816.4,-79.3333,38
session_010,candidate_06,15832.7,-96,54.6667
session_010,candidate_06,15849.7,-73.3333,41.3333
session_010,candidate_06,15866.1,-65.3333,28.6667
session_010,candidate_06,15883,-68.6667,26
session_010,candidate_06,15899.5,-80.6667,34.6667
session_010,candidate_06,15915.5,-61.3333,24
session_010,candidate_06,15932.3,-56.6667,20.6667
session_010,candidate_06,15949,-28.6667,12.6667
session_010,candidate_06,15965.7,-15.3333,3.33334
session_010,candidate_06,15982.4,-2.66667,0.666656
session_010,candidate_06,16015.9,-0.666667,-0.666656
session_010,candidate_06,16049.2,4.66667,-2
session_010,candidate_06,16065.7,6.66667,-3.33334
session_010,candidate_06,16082.5,19.3333,-8
session_010,candidate_06,16099.1,26,-8
session_010,candidate_06,16115.7,27.3333,-8.66666
session_010,candidate_06,16132.5,22,-8
session_010,candidate_06,16149.1,23.3333,-11.3333
session_010,candidate_06,16165.7,20.6667,-8
session_010,candidate_06,16182.5,12,-4.66666
session_010,candidate_06,16199.2,7.33334,-4
session_010,candidate_06,16215.9,2,-1.33334
session_010,candidate_06,16232.7,0.666656,0
session_010,candidate_06,16265.9,1.33334,0.666656
session_010,candidate_06,16282.5,7.33333,7.33334
session_010,candidate_06,16299,14,11.3333
session_010,candidate_06,16316.3,17.3333,10
session_010,candidate_06,16332.3,18,6
session_010,candidate_06,16349.2,24,2.66666
session_010,candidate_06,16365.7,26.6667,1.33334
session_010,candidate_06,16382.3,18,0
session_010,candidate_06,16399.1,8,-1.33334
session_010,candidate_06,16415.7,3.33331,0
session_010,candidate_06,16432.4,2,0
session_010,candidate_06,16449.1,1.33334,-0.666656
session_010,candidate_06,16482.7,0.666656,0
session_010,candidate_06,16499.2,1.33334,0
session_010,candidate_06,16516.2,0.666656,0
session_010,candidate_06,16549.3,0,-3.33334
session_010,candidate_06,16566.3,0,-0.666656
session_010,candidate_06,16667.2,0,0.666656
session_010,candidate_06,16699.5,0,6.66666
session_010,candidate_06,16716.4,0,2
session_010,candidate_06,16732.7,0,3.33334
session_010,candidate_06,16749.4,0,0.666656
session_010,candidate_06,16766.8,-0.666656,0.666687
session_010,candidate_06,16966.8,-0.666656,0
session_010,candidate_06,17000.1,-2,0
session_010,candidate_06,17016.7,-1.33334,0
session_010,candidate_06,17034.7,-0.666656,0
session_010,candidate_06,17116.1,-0.666687,0
session_010,candidate_06,17150.2,2,0.666656
session_010,candidate_06,17166.4,5.33334,0
session_010,candidate_06,17182.6,18.6667,0
session_010,candidate_06,17199.4,28,0
session_010,candidate_06,17216.6,38.6667,0
session_010,candidate_06,17233.1,44,0
session_010,candidate_06,17249.6,40.6667,0
session_010,candidate_06,17266.2,34.6667,0
session_010,candidate_06,17282.8,36.6667,0
session_010,candidate_06,17299.4,25.3333,0
session_010,candidate_06,17316.6,20.6667,0
session_010,candidate_06,17332.8,24,0
session_010,candidate_06,17349.6,23.3333,0
session_010,candidate_06,17366.5,22.6667,0
session_010,candidate_06,17383.1,23.3333,1.33334
session_010,candidate_06,17399.6,11.3334,0
session_010,candidate_06,17416.2,8,0
session_010,candidate_06,17433.2,2,0
session_010,candidate_06,17450.4,0.666626,0
session_010,candidate_06,17466.7,1.33337,0
session_010,candidate_06,17483.5,0.666626,0
session_010,candidate_06,17516.5,16,2
session_010,candidate_06,17532.6,14.6667,2
session_010,candidate_06,17549.5,19.3333,2
session_010,candidate_06,17566.2,22,1.33331
session_010,candidate_06,17582.9,25.3334,0.666687
session_010,candidate_06,17599.5,28.6666,0
session_010,candidate_06,17616,22.6667,0
session_010,candidate_06,17632.8,18,0
session_010,candidate_06,17649.9,19.3333,0
session_010,candidate_06,17666.9,16.6667,0
session_010,candidate_06,17682.8,14.6667,0
session_010,candidate_06,17699.3,8.66663,1.33331
session_010,candidate_06,17716,5.33337,0
session_010,candidate_06,17733.9,0.666626,0
session_010,candidate_06,17782.8,2,0
session_010,candidate_06,17799,4,0
session_010,candidate_06,17816.2,5.33337,0
session_010,candidate_06,17832.6,4,0
session_010,candidate_06,17849.6,2.66663,0
session_010,candidate_06,17866.6,1.33337,0
session_010,candidate_06,18083.1,-0.666687,0
session_010,candidate_06,18099.8,-2,0
session_010,candidate_06,18133.7,-1.33331,0
session_010,candidate_06,18149.7,-0.666687,0
session_010,candidate_06,18167.3,-1.33331,0
session_010,candidate_06,18183.4,-0.666687,-0.666656
session_010,candidate_06,18199.9,-1.33331,-0.666656
session_010,candidate_06,18232.8,-1.33337,-1.33334
session_010,candidate_06,18249.6,-1.33331,-0.666656
session_010,candidate_06,18567.1,-1.33331,0
session_010,candidate_06,18583,-6,0.666656
session_010,candidate_06,18599.1,-6,1.33334
session_010,candidate_06,18616.1,-9.33337,2
session_010,candidate_06,18632.9,-10.6666,2
session_010,candidate_06,18650,-9.33337,1.33331
session_010,candidate_06,18666.4,-10,1.33334
session_010,candidate_06,18682.8,-7.33331,2
session_010,candidate_06,18699.6,-3.33331,0.666656
session_010,candidate_06,18716.3,-2.66669,0.666687
session_010,candidate_06,18733.2,-5.33331,0.666656
session_010,candidate_06,18750,-6.66669,1.33334
session_010,candidate_06,18766.2,-10.6667,0.666656
session_010,candidate_06,18782.8,-9.33331,1.33334
session_010,candidate_06,18799.6,-12,2
session_010,candidate_06,18816.2,-8.66669,0.666656
session_010,candidate_06,18833.1,-3.33331,0.666656
session_010,candidate_06,18850.2,-4,0
session_010,candidate_06,18866.9,-2.66669,1.33334
session_010,candidate_06,18899.5,-9.33331,0
session_010,candidate_06,18916,-8,0
session_010,candidate_06,18933.1,-12,0
session_010,candidate_06,18950.3,-14,-0.666656
session_010,candidate_06,18966.6,-15.3333,-0.666687
session_010,candidate_06,18982.9,-14.6667,-0.666656
session_010,candidate_06,18999.8,-12.6667,-1.33334
session_010,candidate_06,19016.3,-6.66663,-1.33331
session_010,candidate_06,19032.5,-5.33337,0
session_010,candidate_06,19050.4,-2.66663,0
session_010,candidate_06,19066.6,-3.33337,0
session_010,candidate_06,19083.1,-6,-0.666687
session_010,candidate_06,19099.6,-14.6666,-0.666656
session_010,candidate_06,19116.4,-14,-2.66666
session_010,candidate_06,19133.1,-14.6667,-2
session_010,candidate_06,19150,-13.3333,-2.66669
session_010,candidate_06,19166.6,-10.6667,-2
session_010,candidate_06,19183,-6.66669,-0.666656
session_010,candidate_06,19199.2,-1.33331,-0.666656
session_010,candidate_06,19216.1,-3.33331,0
session_010,candidate_06,19233,-4,-0.666687
session_010,candidate_06,19249.6,-8.66669,0
session_010,candidate_06,19266.6,-20,-0.666656
session_010,candidate_06,19283.4,-31.3333,-1.33334
session_010,candidate_06,19299.7,-26,-0.666656
session_010,candidate_06,19316.3,-28,0
session_010,candidate_06,19332.7,-24.6667,-1.33334
session_010,candidate_06,19349.7,-14,0
session_010,candidate_06,19366.6,-13.3333,0
session_010,candidate_06,19382.6,-10.6667,0
session_010,candidate_06,19399.6,-12,0
session_010,candidate_06,19415.6,-7.33334,0
session_010,candidate_06,19432.8,-10.6667,0
session_010,candidate_06,19450.3,-10.6667,1.33334
session_010,candidate_06,19466.8,-10.6667,1.33334
session_010,candidate_06,19482.9,-8.66666,0
session_010,candidate_06,19499.5,-3.33334,0
session_010,candidate_06,19517.1,-0.666656,0
session_010,candidate_06,19700.3,-1.33334,-0.666687
session_010,candidate_06,19732.6,-12.6667,-2.66666
session_010,candidate_06,19749.7,-13.3333,-0.666656
session_010,candidate_06,19766.9,-12,0
session_010,candidate_06,19782.5,-15.3333,0
session_010,candidate_06,19799.4,-5.33331,0
session_010,candidate_06,19882.9,-1.33334,-0.666687
session_010,candidate_06,19917.6,-0.666656,0
session_010,candidate_06,20033.9,0.666656,0
session_010,candidate_06,20067.2,2.66666,0
session_010,candidate_06,20099.6,10,0
session_010,candidate_06,20116,7.33334,0
session_010,candidate_06,20132.8,4,-0.666656
session_010,candidate_06,20149.9,8,0
session_010,candidate_06,20166.8,8,0
session_010,candidate_06,20182.5,7.33334,0
session_010,candidate_06,20199.4,8.66666,0
session_010,candidate_06,20216.1,6,0
session_010,candidate_06,20233,5.33334,0
session_010,candidate_06,20249.4,4,0
session_010,candidate_06,20266.5,5.33331,0
session_010,candidate_06,20282.6,7.33334,0
session_010,candidate_06,20299.5,12.6667,0
session_010,candidate_06,20316,11.3333,0
session_010,candidate_06,20332.5,12,0
session_010,candidate_06,20349.8,12,0.666656
session_010,candidate_06,20366.4,9.33334,0.666687
session_010,candidate_06,20382.7,10,0
session_010,candidate_06,20399.4,8.66666,0.666656
session_010,candidate_06,20416.2,7.33334,0.666656
session_010,candidate_06,20433.1,8.66669,0.666687
session_010,candidate_06,20449.7,13.3333,0.666656
session_010,candidate_06,20466.2,22,1.33334
session_010,candidate_06,20482.8,34,0.666656
session_010,candidate_06,20499.3,22,2
session_010,candidate_06,20517.4,14,0.666656
session_010,candidate_06,20532.6,12,0.666687
session_010,candidate_06,20550,8,0
session_010,candidate_06,20566,4.66669,0
session_010,candidate_06,20582.9,4,0
session_010,candidate_06,20599.3,4,0
session_010,candidate_06,20616.1,6.66663,0
session_010,candidate_06,20632.7,7.33337,0
session_010,candidate_06,20649.7,7.33331,0
session_010,candidate_06,20666.6,8.66669,0
session_010,candidate_06,20682.7,15.3333,-0.666687
session_010,candidate_06,20695.1,8,0
session_010,candidate_06,20716.4,14,-0.666656
session_010,candidate_06,20732.7,12,0
session_010,candidate_06,20749.3,10.6667,-1.33334
session_010,candidate_06,20766.9,7.33331,-2
session_010,candidate_06,20782.7,10,-1.33331
session_010,candidate_06,20799.5,7.33331,-0.666687
session_010,candidate_06,20816.5,6.66669,-1.33331
session_010,candidate_06,20833,6.66669,-0.666687
session_010,candidate_06,20850.2,6.66663,-1.33331
session_010,candidate_06,20866.6,3.33337,-0.666687
session_010,candidate_06,20882.8,6,-2
session_010,candidate_06,20898.9,4,-2
session_010,candidate_06,20915.9,6.66663,-2
session_010,candidate_06,20932.8,5.33337,-2
session_010,candidate_06,20949.9,5.33331,-2
session_010,candidate_06,20966.7,4.66669,-1.33331
session_010,candidate_06,20982.8,4,-2
session_010,candidate_06,20999.3,4,-2
session_010,candidate_06,21016.1,2,0
session_010,candidate_06,21049.7,6.66663,-2
session_010,candidate_06,21066.3,4.66669,-0.666687
session_010,candidate_06,21082.7,8,-0.666656
session_010,candidate_06,21099.3,6.66669,-0.666656
session_010,candidate_06,21116.6,8.66663,0
session_010,candidate_06,21132.6,9.33337,0
session_010,candidate_06,21149.7,10.6666,0
session_010,candidate_06,21166.9,10.6667,0
session_010,candidate_06,21183.1,10,0
session_010,candidate_06,21199.4,6.66669,0
session_010,candidate_06,21216.2,5.33331,0
session_010,candidate_06,21232.7,5.33331,0
session_010,candidate_06,21249.9,10,0
session_010,candidate_06,21266.6,12,0
session_010,candidate_06,21282.9,10.6667,0
session_010,candidate_06,21299.7,4.66669,0
session_010,candidate_06,21316.6,0.666626,0
session_010,candidate_06,21334,1.33337,0
session_010,candidate_06,21500.2,0.666626,0.666656
session_010,candidate_06,21516.5,1.33337,3.33334
session_010,candidate_06,21532.5,0.666626,3.33331
session_010,candidate_06,21549.9,-0.666626,4.66669
session_010,candidate_06,21566.1,-0.666687,1.33331
session_010,candidate_06,21582.5,-2.66669,3.33334
session_010,candidate_06,21599.4,-2.66663,0.666656
session_010,candidate_06,21615.9,-7.33337,2.66669
session_010,candidate_06,21632.6,-15.3333,0.666656
session_010,candidate_06,21649.8,-25.3333,0.666656
session_010,candidate_06,21666.5,-32,0
session_010,candidate_06,21682.9,-35.3334,1.33334
session_010,candidate_06,21699.4,-19.3333,0.666656
session_010,candidate_06,21716,-18.6667,0
session_010,candidate_06,21732.7,-15.3333,0.666687
session_010,candidate_06,21749.7,-14,0
session_010,candidate_06,21766.4,-16.6667,1.33331
session_010,candidate_06,21783.3,-20.6666,0
session_010,candidate_06,21799.3,-14,0
session_010,candidate_06,21816.1,-11.3334,-0.666656
session_010,candidate_06,21832.5,-9.33331,-0.666656
session_010,candidate_06,21850.1,-8,-0.666687
session_010,candidate_06,21866.7,-6,0
session_010,candidate_06,21899.3,-7.33331,0
session_010,candidate_06,21916.6,-2.66669,-0.666656
session_010,candidate_06,21932.8,-3.33331,-0.666656
session_010,candidate_06,21949.3,-4.66669,0
session_010,candidate_06,21966.4,-4,-0.666687
session_010,candidate_06,21983.1,-5.33331,-0.666656
session_010,candidate_06,21999.3,-10,-1.33334
session_010,candidate_06,22016.2,-9.33337,-0.666656
session_010,candidate_06,22032.5,-10.6666,-0.666656
session_010,candidate_06,22049.5,-10.6667,-0.666687
session_010,candidate_06,22066.1,-14.6667,-0.666656
session_010,candidate_06,22082.4,-18,-1.33334
session_010,candidate_06,22099.3,-16.6666,0
session_010,candidate_06,22116.1,-15.3334,0
session_010,candidate_06,22132.8,-10.6666,0
session_010,candidate_06,22149.7,-8,-0.666656
session_010,candidate_06,22166.1,-6,-1.33334
session_010,candidate_06,22182.7,-7.33337,-1.33331
session_010,candidate_06,22199.4,-5.33331,-0.666687
session_010,candidate_06,22215.9,-5.33331,-0.666656
session_010,candidate_06,22232.6,-5.33337,-0.666656
session_010,candidate_06,22249.6,-6.66666,0
session_010,candidate_06,22266.2,-9.33334,-0.666687
session_010,candidate_06,22282.6,-12.6667,-2
session_010,candidate_06,22299.2,-11.3333,-1.33331
session_010,candidate_06,22316.4,-14,-0.666687
session_010,candidate_06,22332.6,-13.3333,-0.666656
session_010,candidate_06,22350.2,-16,0
session_010,candidate_06,22366.8,-16,-2
session_010,candidate_06,22383,-16,0
session_010,candidate_06,22399.3,-8.66669,0
session_010,candidate_06,22416.4,-6,0
session_010,candidate_06,22433,-4,0
session_010,candidate_06,22450.1,-4.66666,0
session_010,candidate_06,22466.6,-5.33334,0
session_010,candidate_06,22482.5,-7.33331,0
session_010,candidate_06,22499.3,-8,0
session_010,candidate_06,22516.1,-8,2
session_010,candidate_06,22532.9,-5.33334,0.666656
session_010,candidate_06,22549.6,-5.33334,1.33334
session_010,candidate_06,22566.7,-1.33331,0.666656
session_010,candidate_06,22582.9,-2,0.666687
session_010,candidate_06,22599.6,0,1.33331
session_010,candidate_06,22616.2,0,1.33334
session_010,candidate_06,22699.7,0.666656,0
session_010,candidate_06,22716.4,0.666656,0.666656
session_010,candidate_06,22732.7,1.33334,1.33334
session_010,candidate_06,22749.4,0.666656,0
session_010,candidate_06,22767.3,0.666687,0.666656
session_010,candidate_06,22783.7,0.666656,0
session_010,candidate_06,22848.9,-0.666656,0
session_010,candidate_06,22866.3,-3.33334,0
session_010,candidate_06,22882.5,-6,0
session_010,candidate_06,22899.1,-8.66666,0
session_010,candidate_06,22916.2,-5.33334,0
session_010,candidate_06,22932.8,-3.33334,1.33334
session_010,candidate_06,22949.5,-1.33331,0
session_010,candidate_06,22966.5,-1.33334,0.666656
session_010,candidate_06,23083.1,0.666656,0.666687
session_010,candidate_06,23099.3,2,0
session_010,candidate_06,23115.9,1.33334,1.33331
session_010,candidate_06,23132.5,8,0
session_010,candidate_06,23149.8,8.66666,0.666687
session_010,candidate_06,23166.2,9.33334,0
session_010,candidate_06,23182.3,15.3333,1.33331
session_010,candidate_06,23199.3,12,1.33334
session_010,candidate_06,23216,12,0.666656
session_010,candidate_06,23232.8,9.33331,0
session_010,candidate_06,23249.7,12,0
session_010,candidate_06,23267,19.3333,0
session_010,candidate_06,23283.1,32,0.666687
session_010,candidate_06,23299.4,28.6667,2
session_010,candidate_06,23316.1,32.6667,2
session_010,candidate_06,23332.7,29.3333,1.33331
session_010,candidate_06,23350,32,0
session_010,candidate_06,23366.8,30.6667,0
session_010,candidate_06,23382.8,39.3333,0
session_010,candidate_06,23399.5,26.6667,0
session_010,candidate_06,23416.1,22,0
session_010,candidate_06,23433.4,17.3333,0
session_010,candidate_06,23449.2,11.3334,-0.666656
session_010,candidate_06,23466,8,-1.33334
session_010,candidate_06,23482.6,6.66663,-0.666656
session_010,candidate_06,23499.6,10,-2.66666
session_010,candidate_06,23516,13.3334,-0.666687
session_010,candidate_06,23532.7,16.6666,0
session_010,candidate_06,23549.6,15.3334,0
session_010,candidate_06,23566.2,11.3333,-0.666656
session_010,candidate_06,23583.2,1.33331,-0.666656
session_010,candidate_06,23616,2.66669,-2
session_010,candidate_06,23632.6,8.66669,-0.666687
session_010,candidate_06,23650.4,16.6666,0
session_010,candidate_06,23666.3,18.6667,0
session_010,candidate_06,23682.7,23.3333,0
session_010,candidate_06,23699.4,13.3334,0
session_010,candidate_06,23716,9.33331,0
session_010,candidate_06,23732.6,8.66669,0
session_010,candidate_06,23749.8,6,0
session_010,candidate_06,23766.5,2,0
session_010,candidate_06,23782.9,2.66663,0
session_010,candidate_06,23799.7,2.66669,0
session_010,candidate_06,23815.8,2.66669,0
session_010,candidate_06,23832.5,2.66663,0
session_010,candidate_06,23849.4,2,0
session_010,candidate_06,23866.2,2,0
session_010,candidate_06,23882.6,4,0
session_010,candidate_06,23899.3,4,0
session_010,candidate_06,23916,4,0
session_010,candidate_06,23932.7,2,0
session_010,candidate_06,23949.5,2,0
session_010,candidate_06,23966.5,2,0
session_010,candidate_06,23982.8,2,0
session_010,candidate_06,23999.4,2,0
session_010,candidate_06,24016.2,3.33337,0
session_010,candidate_06,24033.1,2.66663,0
session_010,candidate_06,24067,1.33337,0
session_010,candidate_06,24083.2,0.666626,0
session_010,candidate_06,24483.7,-0.666626,0
session_010,candidate_06,24516.7,-4,0
session_010,candidate_06,24532.6,-9.33337,0.666687
session_010,candidate_06,24549.7,-11.3333,2
session_010,candidate_06,24566.3,-9.33331,0.666656
session_010,candidate_06,24582.8,-9.33337,0.666656
session_010,candidate_06,24600,-10,0.666687
session_010,candidate_06,24616,-6.66663,0.666656
session_010,candidate_06,24632.5,-7.33337,1.33334
session_010,candidate_06,24649.2,-8,0.666656
session_010,candidate_06,24665.7,-8.66663,1.33334
session_010,candidate_06,24682.7,-7.33337,0
session_010,candidate_06,24700.2,-10.6666,0
session_010,candidate_06,24716.5,-12,0
session_010,candidate_06,24732.6,-20.6667,0
session_010,candidate_06,24749.3,-21.3333,0
session_010,candidate_06,24766.4,-19.3334,0
session_010,candidate_06,24782.8,-15.3333,0
session_010,candidate_06,24799.9,-12.6667,0
session_010,candidate_06,24816.5,-13.3333,0
session_010,candidate_06,24832.8,-12,0
session_010,candidate_06,24849.5,-10.6667,1.33331
session_010,candidate_06,24865.8,-15.3333,0
session_010,candidate_06,24882.7,-21.3333,0
session_010,candidate_06,24899.9,-27.3334,0
session_010,candidate_06,24916.8,-25.3333,0
session_010,candidate_06,24932.6,-30,0
session_010,candidate_06,24949.3,-15.3333,0
session_010,candidate_06,24966.2,-10,0
session_010,candidate_06,24982.8,-6,0
session_010,candidate_06,24999.9,-2,0
session_010,candidate_06,25017.1,-2.66669,0
session_010,candidate_06,25049.3,-10,0
session_010,candidate_06,25066,-10,0
session_010,candidate_06,25083.2,-9.33331,0
session_010,candidate_06,25099.9,-5.33337,0
session_010,candidate_06,25116.9,-4.66663,-0.666656
session_010,candidate_06,25149.4,-7.33337,-1.33334
session_010,candidate_06,25166.2,-4.66666,-0.666656
session_010,candidate_06,25183,-6,-0.666656
session_010,candidate_06,25199.4,-8,-0.666687
session_010,candidate_06,25216.5,-8,-0.666656
session_010,candidate_06,25232.7,-11.3333,-2
session_010,candidate_06,25249.7,-6,-1.33334
session_010,candidate_06,25266,-4,-0.666656
session_010,candidate_06,25282.8,-5.33331,-1.33334
session_010,candidate_06,25299.9,-5.33334,-0.666656
session_010,candidate_06,25317,-8,-1.33334
session_010,candidate_06,25332.3,-11.3333,-0.666656
session_010,candidate_06,25349.4,-12,-1.33334
session_010,candidate_06,25366.2,-12,0
session_010,candidate_06,25382.9,-13.3333,-0.666656
session_010,candidate_06,25399.9,-13.3333,-0.666656
session_010,candidate_06,25416.8,-10.6667,-1.33334
session_010,candidate_06,25432.7,-14,0
session_010,candidate_06,25449.7,-10,0
session_010,candidate_06,25466.3,-9.33334,0
session_010,candidate_06,25482.7,-9.33334,0
session_010,candidate_06,25499.9,-9.33331,0
session_010,candidate_06,25516.7,-8.66669,0
session_010,candidate_06,25532.5,-8.66666,0
session_010,candidate_06,25549.3,-4.66666,0
session_010,candidate_06,25566.1,-3.33334,0
session_010,candidate_06,25582.7,-2,0
session_010,candidate_06,25599.9,-2.66666,0
session_010,candidate_06,25616.7,-1.33334,0.666656
session_010,candidate_06,25717.4,1.33334,1.33334
session_010,candidate_06,25733.5,1.33331,0
session_010,candidate_06,25766.4,2.66669,0.666656
session_010,candidate_06,25783.1,1.33331,0
session_010,candidate_06,25799.8,0.666687,0
session_010,candidate_06,25816.7,0.666656,0
session_010,candidate_06,25833.9,0.666656,0.666687
session_010,candidate_06,25850,0.666687,0
session_010,candidate_06,25883.4,0.666656,0
session_010,candidate_06,25899.5,0.666656,0
session_010,candidate_06,25932.3,0,0.666656
session_010,candidate_06,25966.3,0.666687,0
session_010,candidate_06,26015.9,0.666656,0
session_010,candidate_06,26032.5,0.666656,0
session_010,candidate_06,26049.4,0.666687,0.666656
session_010,candidate_06,26066,0.666656,0
session_010,candidate_06,26082.9,0.666656,0
session_010,candidate_06,26099.8,3.33334,0.666687
session_010,candidate_06,26116.2,10.6667,0
session_010,candidate_06,26132.1,13.3333,1.33331
session_010,candidate_06,26149.3,11.3333,0
session_010,candidate_06,26166.2,12,0.666687
session_010,candidate_06,26182.9,14,2
session_010,candidate_06,26200.3,14.6667,0.666656
session_010,candidate_06,26216.9,14,0.666656
session_010,candidate_06,26232.9,16,0
session_010,candidate_06,26249.3,12,0
session_010,candidate_06,26266.1,10.6667,0
session_010,candidate_06,26283,13.3333,0
session_010,candidate_06,26299.7,17.3333,0
session_010,candidate_06,26316.6,19.3333,0
session_010,candidate_06,26332.6,19.3333,0
session_010,candidate_06,26349.4,9.33334,0.666687
session_010,candidate_06,26365.9,6,0
session_010,candidate_06,26382.9,3.33331,0
session_010,candidate_06,26399.9,2,0
session_010,candidate_06,26416.6,6,-0.666687
session_010,candidate_06,26432.9,19.3334,0
session_010,candidate_06,26449.2,15.3333,0
session_010,candidate_06,26466.3,21.3333,0
session_010,candidate_06,26482.6,20.6667,0.666687
session_010,candidate_06,26499.9,13.3333,0
session_010,candidate_06,26516.8,8,0
session_010,candidate_06,26532.9,9.33337,0
session_010,candidate_06,26549.5,11.3333,0
session_010,candidate_06,26566.2,14,0
session_010,candidate_06,26582.8,17.3333,0
session_010,candidate_06,26599.7,18,0
session_010,candidate_06,26616.8,16,0
session_010,candidate_06,26632.8,10.6667,0
session_010,candidate_06,26649.4,8.66669,0
session_010,candidate_06,26665.6,5.33331,0
session_010,candidate_06,26682.4,3.33331,0
session_010,candidate_06,26699.5,6.66669,0
session_010,candidate_06,26716.6,10,0
session_010,candidate_06,26732.9,14,0
session_010,candidate_06,26749.5,10.6667,0
session_010,candidate_06,26765.8,10.6666,-0.666687
session_010,candidate_06,26782.6,9.33337,-1.33331
session_010,candidate_06,26799.4,12.6666,0
session_010,candidate_06,26817.3,15.3334,0
session_010,candidate_06,26832.7,11.3333,0
session_010,candidate_06,26849.4,6.66669,0
session_010,candidate_06,26866.1,8,0
session_010,candidate_06,26882.8,6,0
session_010,candidate_06,26899.6,6.66663,0
session_010,candidate_06,26916.6,8.66669,0
session_010,candidate_06,26932.8,12.6667,0
session_010,candidate_06,26949.5,12,0
session_010,candidate_06,26965.7,7.33331,0
session_010,candidate_06,26982.9,6.66669,0
session_010,candidate_06,26999.7,5.33331,0
session_010,candidate_06,27016.4,4.66669,0
session_010,candidate_06,27032.6,7.33331,-0.666687
session_010,candidate_06,27049.8,9.33331,-0.666656
session_010,candidate_06,27066.3,6.66669,0
session_010,candidate_06,27083.1,5.33331,0
session_010,candidate_06,27100,2.66669,-0.666656
