session_id,subject_id,trial_index,pattern,time_ms,offset_x,offset_y,error_px
session_004,candidate_05,1,sinusoidal,9443.83,26.5434,-6,27.2131
session_004,candidate_05,1,sinusoidal,9460.43,22.5569,-5,23.1044
session_004,candidate_05,1,sinusoidal,9477.13,17.2717,-4,17.7289
session_004,candidate_05,1,sinusoidal,9493.73,9.31692,-4,10.1393
session_004,candidate_05,1,sinusoidal,9510.43,2.58469,-3,3.95987
session_004,candidate_05,1,sinusoidal,9527.13,-6.85315,-3,7.48102
session_004,candidate_05,1,sinusoidal,9543.83,-15.4838,-3,15.7718
session_004,candidate_05,1,sinusoidal,9560.43,-20.7291,-1.5,20.7833
session_004,candidate_05,1,sinusoidal,9577.03,-22.6391,-0.5,22.6446
session_004,candidate_05,1,sinusoidal,9593.83,-27.3347,-0.5,27.3392
session_004,candidate_05,1,sinusoidal,9610.33,-26.468,1.5,26.5105
session_004,candidate_05,1,sinusoidal,9627.03,-28.8615,2.5,28.9696
session_004,candidate_05,1,sinusoidal,9643.73,-29.3671,2.5,29.4733
session_004,candidate_05,1,sinusoidal,9660.33,-32.901,2.5,32.9959
session_004,candidate_05,1,sinusoidal,9677.03,-28.088,2.5,28.199
session_004,candidate_05,1,sinusoidal,9693.73,-25.8446,2.5,25.9652
session_004,candidate_05,1,sinusoidal,9710.33,-19.5856,2.5,19.7445
session_004,candidate_05,1,sinusoidal,9727.03,-18.438,1.5,18.4989
session_004,candidate_05,1,sinusoidal,9743.73,-7.31683,-0.5,7.33389
session_004,candidate_05,1,sinusoidal,9760.33,-4.63627,-0.5,4.66315
session_004,candidate_05,1,sinusoidal,9777.03,6.47572,-0.5,6.495
session_004,candidate_05,1,sinusoidal,9793.73,11.1049,0.5,11.1161
session_004,candidate_05,1,sinusoidal,9810.33,20.3365,1.5,20.3917
session_004,candidate_05,1,sinusoidal,9826.93,24.1136,1.5,24.1602
session_004,candidate_05,1,sinusoidal,9843.63,34.3803,2.5,34.4711
session_004,candidate_05,1,sinusoidal,9860.23,33.7914,2.5,33.8837
session_004,candidate_05,1,sinusoidal,9876.93,36.7214,2.5,36.8064
session_004,candidate_05,1,sinusoidal,9893.63,34.2544,2.5,34.3455
session_004,candidate_05,1,sinusoidal,9910.33,34.9046,2.5,34.994
session_004,candidate_05,1,sinusoidal,9926.93,31.2525,2.5,31.3524
session_004,candidate_05,1,sinusoidal,9943.63,27.1775,2.5,27.2923
session_004,candidate_05,1,sinusoidal,9960.23,20.8256,4,21.2062
session_004,candidate_05,1,sinusoidal,9976.93,14.0792,4,14.6364
session_004,candidate_05,1,sinusoidal,9993.63,7.01749,4,8.07745
session_004,candidate_05,1,sinusoidal,10010.2,3.21474,4,5.13172
session_004,candidate_05,1,sinusoidal,10026.9,-2.44055,4,4.68575
session_004,candidate_05,1,sinusoidal,10043.5,-5.8145,2.5,6.32917
session_004,candidate_05,1,sinusoidal,10060.2,-7.51397,2.5,7.91895
session_004,candidate_05,1,sinusoidal,10076.8,-11.4111,1.5,11.5093
session_004,candidate_05,1,sinusoidal,10093.5,-12.1076,1.5,12.2002
session_004,candidate_05,1,sinusoidal,10110.1,-15.4822,1.5,15.5547
session_004,candidate_05,1,sinusoidal,10126.8,-16.131,0.5,16.1388
session_004,candidate_05,1,sinusoidal,10143.5,-17.9891,0.5,17.9961
session_004,candidate_05,1,sinusoidal,10160.1,-19.499,0.5,19.5055
session_004,candidate_05,1,sinusoidal,10176.8,-22.7474,0.5,22.7529
session_004,candidate_05,1,sinusoidal,10193.5,-22.1756,-0.5,22.1812
session_004,candidate_05,1,sinusoidal,10210.1,-22.733,-0.5,22.7385
session_004,candidate_05,1,sinusoidal,10226.8,-19.496,-0.5,19.5024
session_004,candidate_05,1,sinusoidal,10243.4,-22.8755,-0.5,22.881
session_004,candidate_05,1,sinusoidal,10260.1,-20.9405,-0.5,20.9465
session_004,candidate_05,1,sinusoidal,10276.8,-24.6441,-0.5,24.6492
session_004,candidate_05,1,sinusoidal,10293.4,-28.9485,-0.5,28.9528
session_004,candidate_05,1,sinusoidal,10310.1,-33.9111,-0.5,33.9148
session_004,candidate_05,1,sinusoidal,10326.8,-37.4928,-0.5,37.4961
session_004,candidate_05,1,sinusoidal,10343.4,-41.6639,-0.5,41.6669
session_004,candidate_05,1,sinusoidal,10360,-45.4482,-0.5,45.4509
session_004,candidate_05,1,sinusoidal,10376.7,-48.8601,-0.5,48.8627
session_004,candidate_05,1,sinusoidal,10393.4,-51.3716,-0.5,51.3741
session_004,candidate_05,1,sinusoidal,10410.1,-49.479,-0.5,49.4815
session_004,candidate_05,1,sinusoidal,10426.7,-40.6671,1.5,40.6948
session_004,candidate_05,1,sinusoidal,10443.4,-33.9597,2.5,34.0516
session_004,candidate_05,1,sinusoidal,10460,-27.333,5,27.7866
session_004,candidate_05,1,sinusoidal,10476.7,-25.302,6,26.0037
session_004,candidate_05,1,sinusoidal,10493.4,-23.3559,6,24.1143
session_004,candidate_05,1,sinusoidal,10510,-22.4946,6,23.281
session_004,candidate_05,1,sinusoidal,10526.7,-22.2194,7,23.2959
session_004,candidate_05,1,sinusoidal,10543.3,-21.534,7,22.6432
session_004,candidate_05,1,sinusoidal,10560,-20.4311,7.5,21.7642
session_004,candidate_05,1,sinusoidal,10576.7,-18.9147,7.5,20.3474
session_004,candidate_05,1,sinusoidal,10593.3,-16.9997,7.5,18.5806
session_004,candidate_05,1,sinusoidal,10610,-14.6651,8.5,16.9504
session_004,candidate_05,1,sinusoidal,10626.6,-11.9419,8.5,14.6581
session_004,candidate_05,1,sinusoidal,10643.2,-11.8205,8.5,14.5593
session_004,candidate_05,1,sinusoidal,10659.9,-13.7823,8.5,16.1926
session_004,candidate_05,1,sinusoidal,10676.6,-12.8493,8.5,15.4063
session_004,candidate_05,1,sinusoidal,10693.2,-15.5533,6,16.6705
session_004,candidate_05,1,sinusoidal,10709.9,-13.8478,4,14.4139
session_004,candidate_05,1,sinusoidal,10726.6,-14.2633,3,14.5754
session_004,candidate_05,1,sinusoidal,10743.3,-14.306,1.5,14.3844
session_004,candidate_05,1,sinusoidal,10759.9,-14.0186,1.5,14.0986
session_004,candidate_05,1,sinusoidal,10776.6,-15.8383,1.5,15.9091
session_004,candidate_05,1,sinusoidal,10793.2,-20.3467,3,20.5666
session_004,candidate_05,1,sinusoidal,10809.9,-17.9735,3,18.2221
session_004,candidate_05,1,sinusoidal,10826.6,-20.2651,3,20.486
session_004,candidate_05,1,sinusoidal,10843.3,-20.7305,4,21.1128
session_004,candidate_05,1,sinusoidal,10859.9,-18.4266,5,19.093
session_004,candidate_05,1,sinusoidal,10876.6,-20.2692,7,21.4439
session_004,candidate_05,1,sinusoidal,10893.2,-16.3657,8.5,18.4414
session_004,candidate_05,1,sinusoidal,10909.9,-14.1251,9.5,17.0226
session_004,candidate_05,1,sinusoidal,10926.5,-10.6628,10.5,14.9648
session_004,candidate_05,1,sinusoidal,10943.2,-11.3816,11.5,16.18
session_004,candidate_05,1,sinusoidal,10959.8,-7.40401,12.5,14.5282
session_004,candidate_05,1,sinusoidal,10976.5,-7.62736,14,15.9429
session_004,candidate_05,1,sinusoidal,10993.1,-3.18056,15,15.3335
session_004,candidate_05,1,sinusoidal,11009.8,-1.45595,16,16.0661
session_004,candidate_05,1,sinusoidal,11026.5,4.47472,16,16.6139
session_004,candidate_05,1,sinusoidal,11043.2,9.59869,17,19.5227
session_004,candidate_05,1,sinusoidal,11059.8,13.8378,17,21.9199
session_004,candidate_05,1,sinusoidal,11076.4,14.742,18,23.2664
session_004,candidate_05,1,sinusoidal,11093.2,19.4323,18,26.488
session_004,candidate_05,1,sinusoidal,11109.8,21.6288,18,28.139
session_004,candidate_05,1,sinusoidal,11126.4,27.4501,18,32.8255
session_004,candidate_05,1,sinusoidal,11143.1,29.952,18,34.9445
session_004,candidate_05,1,sinusoidal,11159.7,29.4826,18,34.5431
session_004,candidate_05,1,sinusoidal,11176.4,31.1668,18,35.9913
session_004,candidate_05,1,sinusoidal,11193,34.3506,18,38.781
session_004,candidate_05,1,sinusoidal,11209.7,33.6604,18,38.171
session_004,candidate_05,1,sinusoidal,11226.4,34.5116,18,38.9237
session_004,candidate_05,1,sinusoidal,11243.1,38.8898,18,42.8534
session_004,candidate_05,1,sinusoidal,11259.7,40.709,18,44.5109
session_004,candidate_05,1,sinusoidal,11276.4,37.0974,18,41.2337
session_004,candidate_05,1,sinusoidal,11293.1,39.9691,18,43.8352
session_004,candidate_05,1,sinusoidal,11309.7,34.2389,16,37.7929
session_004,candidate_05,1,sinusoidal,11326.3,32.9637,15,36.2161
session_004,candidate_05,1,sinusoidal,11343,29.1993,14,32.3821
session_004,candidate_05,1,sinusoidal,11359.7,26.3608,12.5,29.1743
session_004,candidate_05,1,sinusoidal,11376.4,28.9337,12.5,31.5184
session_004,candidate_05,1,sinusoidal,11393,26.3355,12.5,29.1515
session_004,candidate_05,1,sinusoidal,11409.6,27.6222,12.5,30.3189
session_004,candidate_05,1,sinusoidal,11426.3,27.8468,12.5,30.5237
session_004,candidate_05,1,sinusoidal,11442.9,32.3614,12.5,34.6916
session_004,candidate_05,1,sinusoidal,11459.6,33.2851,12.5,35.5548
session_004,candidate_05,1,sinusoidal,11476.3,35.0378,12.5,37.2008
session_004,candidate_05,1,sinusoidal,11492.9,32.5437,12.5,34.8617
session_004,candidate_05,1,sinusoidal,11509.6,33.9164,12.5,36.1466
session_004,candidate_05,1,sinusoidal,11526.3,33.0795,12.5,35.3624
session_004,candidate_05,1,sinusoidal,11542.9,37.4616,11.5,39.187
session_004,candidate_05,1,sinusoidal,11559.6,33.6697,9.5,34.9842
session_004,candidate_05,1,sinusoidal,11576.3,35.6317,8.5,36.6315
session_004,candidate_05,1,sinusoidal,11592.9,32.7818,7,33.5208
session_004,candidate_05,1,sinusoidal,11609.6,36.2189,7,36.8891
session_004,candidate_05,1,sinusoidal,11626.2,35.8253,7,36.5027
session_004,candidate_05,1,sinusoidal,11642.8,38.6448,6,39.1078
session_004,candidate_05,1,sinusoidal,11659.5,35.7148,6,36.2153
session_004,candidate_05,1,sinusoidal,11676.2,34.4745,5,34.8352
session_004,candidate_05,1,sinusoidal,11692.9,30.9144,5,31.3161
session_004,candidate_05,1,sinusoidal,11709.5,32.4837,5,32.8662
session_004,candidate_05,1,sinusoidal,11726.1,31.7194,5,32.1111
session_004,candidate_05,1,sinusoidal,11742.8,34.651,5,35.0099
session_004,candidate_05,1,sinusoidal,11759.5,35.2288,5,35.5819
session_004,candidate_05,1,sinusoidal,11776.2,36.4455,4,36.6644
session_004,candidate_05,1,sinusoidal,11792.8,37.2632,4,37.4773
session_004,candidate_05,1,sinusoidal,11809.4,38.2107,4,38.4195
session_004,candidate_05,1,sinusoidal,11826.1,34.8084,3,34.9375
session_004,candidate_05,1,sinusoidal,11842.8,32.5199,1.5,32.5545
session_004,candidate_05,1,sinusoidal,11859.4,28.8182,1.5,28.8572
session_004,candidate_05,1,sinusoidal,11876.2,26.2638,1.5,26.3066
session_004,candidate_05,1,sinusoidal,11892.8,22.7704,1.5,22.8198
session_004,candidate_05,1,sinusoidal,11909.4,22.3779,1.5,22.4281
session_004,candidate_05,1,sinusoidal,11926.1,16.5951,1.5,16.6627
session_004,candidate_05,1,sinusoidal,11942.8,12.9024,1.5,12.9893
session_004,candidate_05,1,sinusoidal,11959.4,13.2905,1.5,13.3749
session_004,candidate_05,1,sinusoidal,11976.1,10.7744,1.5,10.8783
session_004,candidate_05,1,sinusoidal,11992.7,9.34106,1.5,9.46073
session_004,candidate_05,1,sinusoidal,12009.4,5.99671,1.5,6.18147
session_004,candidate_05,1,sinusoidal,12026,3.73927,1.5,4.02891
session_004,candidate_05,1,sinusoidal,12042.7,0.565942,1.5,1.60321
session_004,candidate_05,1,sinusoidal,12059.4,-1.52214,1.5,2.13703
session_004,candidate_05,1,sinusoidal,12076,-4.01342,1.5,4.28457
session_004,candidate_05,1,sinusoidal,12092.7,-5.92405,1.5,6.111
session_004,candidate_05,1,sinusoidal,12109.3,-8.22884,1.5,8.36444
session_004,candidate_05,1,sinusoidal,12126,-10.9527,1,10.9983
session_004,candidate_05,1,sinusoidal,12142.7,-14.0797,1,14.1152
session_004,candidate_05,1,sinusoidal,12159.3,-17.5837,0.5,17.5908
session_004,candidate_05,1,sinusoidal,12176,-21.5026,0.5,21.5084
session_004,candidate_05,1,sinusoidal,12192.7,-26.8117,-1.5,26.8537
session_004,candidate_05,1,sinusoidal,12209.3,-31.4765,-3.5,31.6705
session_004,candidate_05,1,sinusoidal,12225.9,-34.016,-3.5,34.1956
session_004,candidate_05,1,sinusoidal,12242.7,-36.4915,-5,36.8325
session_004,candidate_05,1,sinusoidal,12259.3,-39.766,-5,40.0791
session_004,candidate_05,1,sinusoidal,12276,-42.9335,-5,43.2237
session_004,candidate_05,1,sinusoidal,12292.6,-46.9127,-5,47.1784
session_004,candidate_05,1,sinusoidal,12309.3,-49.2737,-5,49.5268
session_004,candidate_05,1,sinusoidal,12325.9,-54.4261,-5,54.6553
session_004,candidate_05,1,sinusoidal,12342.6,-55.4473,-6,55.771
session_004,candidate_05,1,sinusoidal,12359.3,-57.7859,-7,58.2084
session_004,candidate_05,1,sinusoidal,12375.9,-54.8828,-9,55.6159
session_004,candidate_05,1,sinusoidal,12392.6,-59.8256,-9,60.4987
session_004,candidate_05,1,sinusoidal,12409.2,-48.5029,-11.5,49.8475
session_004,candidate_05,1,sinusoidal,12426,-44.5634,-12.5,46.2833
session_004,candidate_05,1,sinusoidal,12442.6,-34.7804,-14.5,37.6819
session_004,candidate_05,1,sinusoidal,12459.2,-30.2492,-14.5,33.5449
session_004,candidate_05,1,sinusoidal,12475.9,-25.5173,-16,30.1187
session_004,candidate_05,1,sinusoidal,12492.5,-27.9561,-16,32.2109
session_004,candidate_05,1,sinusoidal,12509.3,-23.7349,-16,28.6242
session_004,candidate_05,1,sinusoidal,12525.9,-17.5965,-16,23.7832
session_004,candidate_05,1,sinusoidal,12542.5,-20.1497,-16,25.7295
session_004,candidate_05,1,sinusoidal,12559.1,-24.3815,-16,29.1626
session_004,candidate_05,1,sinusoidal,12575.8,-28.8451,-16,32.9855
session_004,candidate_05,1,sinusoidal,12592.5,-35.4631,-14.5,38.313
session_004,candidate_05,1,sinusoidal,12609.1,-40.154,-13.5,42.3626
session_004,candidate_05,1,sinusoidal,12625.8,-45.0389,-13.5,47.0187
session_004,candidate_05,1,sinusoidal,12642.5,-47.5369,-12.5,49.1529
session_004,candidate_05,1,sinusoidal,12659.2,-52.634,-11.5,53.8757
session_004,candidate_05,1,sinusoidal,12675.8,-60.7457,-10.5,61.6465
session_004,candidate_05,1,sinusoidal,12692.4,-67.9273,-10.5,68.734
session_004,candidate_05,1,sinusoidal,12709.1,-76.7353,-9,77.2613
session_004,candidate_05,1,sinusoidal,12725.8,-81.5853,-9,82.0802
session_004,candidate_05,1,sinusoidal,12742.4,-90.3915,-8,90.7448
session_004,candidate_05,1,sinusoidal,12759.1,-84.2818,-5,84.4299
session_004,candidate_05,1,sinusoidal,12775.8,-85.1704,-3.5,85.2423
session_004,candidate_05,1,sinusoidal,12792.5,-87.543,-2.5,87.5787
session_004,candidate_05,1,sinusoidal,12809.1,-90.3142,-2.5,90.3488
session_004,candidate_05,1,sinusoidal,12825.8,-80.1113,-0.5,80.1129
session_004,candidate_05,1,sinusoidal,12842.4,-77.2789,1,77.2854
session_004,candidate_05,1,sinusoidal,12859,-70.3736,3,70.4375
session_004,candidate_05,1,sinusoidal,12875.8,-69.5196,4,69.6345
session_004,candidate_05,1,sinusoidal,12892.4,-59.9254,4,60.0587
session_004,candidate_05,1,sinusoidal,12909,-58.2164,4,58.3537
session_004,candidate_05,1,sinusoidal,12925.7,-44.9459,4,45.1236
session_004,candidate_05,1,sinusoidal,12943.2,-40.059,5,40.3698
session_004,candidate_05,1,sinusoidal,12959.8,-32.4149,8.5,33.5108
session_004,candidate_05,1,sinusoidal,12976.5,-32.1655,10.5,33.8359
session_004,candidate_05,1,sinusoidal,12993.1,-27.1691,13,30.1191
session_004,candidate_05,1,sinusoidal,13009.8,-27.5394,14,30.8937
session_004,candidate_05,1,sinusoidal,13026.5,-24.6999,14,28.3916
session_004,candidate_05,1,sinusoidal,13043.1,-19.0792,14,23.6647
session_004,candidate_05,1,sinusoidal,13059.8,-17.7845,14,22.6338
session_004,candidate_05,1,sinusoidal,13076.5,-17.2435,14,22.2112
session_004,candidate_05,1,sinusoidal,13093.2,-15.4447,14,20.8456
session_004,candidate_05,1,sinusoidal,13109.8,-19.8243,14,24.2693
session_004,candidate_05,1,sinusoidal,13126.5,-24.9782,14,28.6341
session_004,candidate_05,1,sinusoidal,13143.1,-30.2924,14,33.3711
session_004,candidate_05,1,sinusoidal,13159.8,-33.857,13,36.267
session_004,candidate_05,1,sinusoidal,13176.4,-36.0655,12,38.0095
session_004,candidate_05,1,sinusoidal,13193.1,-40.0015,12,41.7626
session_004,candidate_05,1,sinusoidal,13209.8,-44.1084,10.5,45.3409
session_004,candidate_05,1,sinusoidal,13226.4,-48.3381,10.5,49.4653
session_004,candidate_05,1,sinusoidal,13243,-49.2259,10.5,50.3333
session_004,candidate_05,1,sinusoidal,13259.8,-47.8347,10.5,48.9736
session_004,candidate_05,1,sinusoidal,13276.4,-40.0118,10.5,41.3665
session_004,candidate_05,1,sinusoidal,13293.1,-36.8559,10.5,38.3224
session_004,candidate_05,1,sinusoidal,13309.7,-32.7967,10.5,34.4365
session_004,candidate_05,1,sinusoidal,13326.4,-32.8875,10.5,34.523
session_004,candidate_05,1,sinusoidal,13343,-31.568,10.5,33.2684
session_004,candidate_05,1,sinusoidal,13359.7,-29.8832,9.5,31.357
session_004,candidate_05,1,sinusoidal,13376.4,-23.3023,8.5,24.8042
session_004,candidate_05,1,sinusoidal,13393,-19.8042,7.5,21.1768
session_004,candidate_05,1,sinusoidal,13409.6,-16.9068,6.5,18.1133
session_004,candidate_05,1,sinusoidal,13426.3,-18.1192,6.5,19.2498
session_004,candidate_05,1,sinusoidal,13443,-18.9216,5,19.571
session_004,candidate_05,1,sinusoidal,13459.6,-18.8047,5,19.4581
session_004,candidate_05,1,sinusoidal,13476.3,-19.7836,5,20.4057
session_004,candidate_05,1,sinusoidal,13493,-19.8475,5,20.4676
session_004,candidate_05,1,sinusoidal,13509.6,-19.9961,5,20.6117
session_004,candidate_05,1,sinusoidal,13526.3,-19.7308,5,20.3545
session_004,candidate_05,1,sinusoidal,13542.9,-19.0554,5,19.7004
session_004,candidate_05,1,sinusoidal,13559.6,-17.9623,5,18.6452
session_004,candidate_05,1,sinusoidal,13576.3,-16.4559,5,17.1987
session_004,candidate_05,1,sinusoidal,13592.9,-14.5506,5,15.3857
session_004,candidate_05,1,sinusoidal,13609.6,-12.2258,5,13.2087
session_004,candidate_05,1,sinusoidal,13626.3,-9.49464,5,10.7307
session_004,candidate_05,1,sinusoidal,13643,-6.36043,5,8.09043
session_004,candidate_05,1,sinusoidal,13659.6,-2.84935,5,5.75489
session_004,candidate_05,1,sinusoidal,13676.3,0.0766065,5,5.00059
session_004,candidate_05,1,sinusoidal,13692.9,0.865685,5,5.07439
session_004,candidate_05,1,sinusoidal,13709.5,0.035036,5,5.00012
session_004,candidate_05,1,sinusoidal,13726.2,1.11053,5,5.12184
session_004,candidate_05,1,sinusoidal,13742.9,3.05896,5,5.86151
session_004,candidate_05,1,sinusoidal,13759.5,7.83779,5,9.29682
session_004,candidate_05,1,sinusoidal,13776.2,13.0096,5,13.9373
session_004,candidate_05,1,sinusoidal,13792.8,18.4929,5,19.1569
session_004,candidate_05,1,sinusoidal,13809.5,24.358,5,24.8659
session_004,candidate_05,1,sinusoidal,13826.2,30.5584,5,30.9647
session_004,candidate_05,1,sinusoidal,13842.9,35.0853,5,35.4398
session_004,candidate_05,1,sinusoidal,13859.5,36.8817,5,37.2191
session_004,candidate_05,1,sinusoidal,13876.2,42.0319,5,42.3282
session_004,candidate_05,1,sinusoidal,13892.8,43.9284,6.5,44.4067
session_004,candidate_05,1,sinusoidal,13909.5,42.6622,8.5,43.5007
session_004,candidate_05,1,sinusoidal,13926.1,33.6181,12,35.6956
session_004,candidate_05,1,sinusoidal,13942.8,29.893,13,32.5975
session_004,candidate_05,1,sinusoidal,13959.5,21.9225,14,26.0115
session_004,candidate_05,1,sinusoidal,13976.1,20.6357,14,24.9366
session_004,candidate_05,1,sinusoidal,13992.7,16.0772,15,21.9881
session_004,candidate_05,1,sinusoidal,14009.4,18.7967,16,24.6843
session_004,candidate_05,1,sinusoidal,14026.1,19.2226,17.5,25.9953
session_004,candidate_05,1,sinusoidal,14042.8,24.3421,17.5,29.9798
session_004,candidate_05,1,sinusoidal,14059.5,24.1422,18.5,30.4154
session_004,candidate_05,1,sinusoidal,14076.1,26.0435,19.5,32.5348
session_004,candidate_05,1,sinusoidal,14092.7,20.5971,20.5,29.0602
session_004,candidate_05,1,sinusoidal,14109.4,20.8574,20.5,29.2452
session_004,candidate_05,1,sinusoidal,14126.1,17.7445,21.5,27.8768
session_004,candidate_05,1,sinusoidal,14142.8,18.2444,21.5,28.1977
session_004,candidate_05,1,sinusoidal,14159.4,13.2734,23,26.5553
session_004,candidate_05,1,sinusoidal,14176.1,14.9563,23,27.4352
session_004,candidate_05,1,sinusoidal,14192.7,13.6389,24,27.6047
session_004,candidate_05,1,sinusoidal,14209.4,17.4479,24,29.672
session_004,candidate_05,1,sinusoidal,14226,16.2274,21.5,26.9366
session_004,candidate_05,1,sinusoidal,14242.7,20.105,21.5,29.4357
session_004,candidate_05,1,sinusoidal,14259.4,20.9954,19.5,28.6541
session_004,candidate_05,1,sinusoidal,14276,26.3128,18.5,32.1654
session_004,candidate_05,1,sinusoidal,14292.6,20.614,14,24.9186
session_004,candidate_05,1,sinusoidal,14309.3,19.9557,10.5,22.5495
session_004,candidate_05,1,sinusoidal,14326,15.2523,5,16.0509
session_004,candidate_05,1,sinusoidal,14342.6,17.4191,2,17.5335
session_004,candidate_05,1,sinusoidal,14359.3,12.0824,-1.5,12.1752
session_004,candidate_05,1,sinusoidal,14376,11.6576,-3.5,12.1717
session_004,candidate_05,1,sinusoidal,14392.6,7.5621,-6,9.65326
session_004,candidate_05,1,sinusoidal,14409.2,8.8517,-8,11.9312
session_004,candidate_05,1,sinusoidal,14426,9.14639,-9,12.8319
session_004,candidate_05,1,sinusoidal,14442.6,12.6636,-10.5,16.4505
session_004,candidate_05,1,sinusoidal,14459.2,11.5254,-11.5,16.2814
session_004,candidate_05,1,sinusoidal,14476,15.3462,-11.5,19.177
session_004,candidate_05,1,sinusoidal,14492.6,18.3555,-11.5,21.6604
session_004,candidate_05,1,sinusoidal,14509.2,24.1704,-11.5,26.7667
session_004,candidate_05,1,sinusoidal,14525.9,29.8386,-11.5,31.978
session_004,candidate_05,1,sinusoidal,14542.6,34.285,-11.5,36.1623
session_004,candidate_05,1,sinusoidal,14559.3,38.4974,-11.5,40.1784
session_004,candidate_05,1,sinusoidal,14575.9,39.408,-10.5,40.7829
session_004,candidate_05,1,sinusoidal,14592.6,43.1187,-10.5,44.3788
session_004,candidate_05,1,sinusoidal,14609.2,42.0081,-9,42.9613
session_004,candidate_05,1,sinusoidal,14625.9,45.1722,-9,46.0601
session_004,candidate_05,1,sinusoidal,14642.5,46.497,-8,47.1802
session_004,candidate_05,1,sinusoidal,14659.2,49.0726,-7,49.5693
session_004,candidate_05,1,sinusoidal,14675.9,47.3379,-5,47.6012
session_004,candidate_05,1,sinusoidal,14692.5,49.24,-3.5,49.3642
session_004,candidate_05,1,sinusoidal,14709.2,47.3589,-1.5,47.3826
session_004,candidate_05,1,sinusoidal,14725.8,48.6007,-0.5,48.6033
session_004,candidate_05,1,sinusoidal,14742.5,47.0385,1,47.0492
session_004,candidate_05,1,sinusoidal,14759.1,46.5874,2,46.6303
session_004,candidate_05,1,sinusoidal,14775.8,44.8129,3,44.9132
session_004,candidate_05,1,sinusoidal,14792.4,45.6394,3,45.7379
session_004,candidate_05,1,sinusoidal,14809.1,43.1246,4,43.3097
session_004,candidate_05,1,sinusoidal,14825.8,40.7292,6.5,41.2446
session_004,candidate_05,1,sinusoidal,14842.5,36.4477,7.5,37.2113
session_004,candidate_05,1,sinusoidal,14859.1,33.253,7.5,34.0883
session_004,candidate_05,1,sinusoidal,14875.8,29.1864,7.5,30.1346
session_004,candidate_05,1,sinusoidal,14892.4,27.7026,7.5,28.6999
session_004,candidate_05,1,sinusoidal,14909.1,25.8343,7.5,26.901
session_004,candidate_05,1,sinusoidal,14925.7,26.0468,7.5,27.1051
session_004,candidate_05,1,sinusoidal,14942.4,26.8639,7.5,27.8912
session_004,candidate_05,1,sinusoidal,14959.1,25.769,7.5,26.8383
session_004,candidate_05,1,sinusoidal,14975.8,25.7603,7.5,26.8299
session_004,candidate_05,1,sinusoidal,14992.4,25.3345,7.5,26.4213
session_004,candidate_05,1,sinusoidal,15009.1,25.4976,7.5,26.5777
session_004,candidate_05,1,sinusoidal,15025.7,24.2476,7.5,25.381
session_004,candidate_05,1,sinusoidal,15042.3,23.5869,7.5,24.7506
session_004,candidate_05,1,sinusoidal,15059.1,22.5011,7.5,23.7181
session_004,candidate_05,1,sinusoidal,15075.7,21.0171,7.5,22.3152
session_004,candidate_05,1,sinusoidal,15092.3,18.1265,5,18.8035
session_004,candidate_05,1,sinusoidal,15109,15.8164,3.5,16.199
session_004,candidate_05,1,sinusoidal,15125.6,15.6172,0.5,15.6252
session_004,candidate_05,1,sinusoidal,15142.3,14.4999,0.5,14.5085
session_004,candidate_05,1,sinusoidal,15159,14.4831,-0.5,14.4917
session_004,candidate_05,1,sinusoidal,15175.6,12.5958,-2,12.7536
session_004,candidate_05,1,sinusoidal,15192.3,12.796,-3,13.143
session_004,candidate_05,1,sinusoidal,15208.9,12.6403,-3,12.9914
session_004,candidate_05,1,sinusoidal,15225.6,16.5783,-3,16.8476
session_004,candidate_05,1,sinusoidal,15242.3,17.6432,-3,17.8964
session_004,candidate_05,1,sinusoidal,15259,19.3415,-4,19.7508
session_004,candidate_05,1,sinusoidal,15275.6,18.7183,-4,19.1409
session_004,candidate_05,1,sinusoidal,15292.3,21.2074,-5,21.7888
session_004,candidate_05,1,sinusoidal,15308.9,20.8945,-7.5,22.1998
session_004,candidate_05,1,sinusoidal,15325.6,24.706,-8.5,26.1273
session_004,candidate_05,1,sinusoidal,15342.2,22.7366,-9.5,24.6415
session_004,candidate_05,1,sinusoidal,15358.9,22.9054,-9.5,24.7974
session_004,candidate_05,1,sinusoidal,15375.6,18.7662,-9.5,21.0337
session_004,candidate_05,1,sinusoidal,15392.2,17.3801,-9.5,19.807
session_004,candidate_05,1,sinusoidal,15408.9,14.1564,-10.5,17.6254
session_004,candidate_05,1,sinusoidal,15425.6,13.6555,-10.5,17.2257
session_004,candidate_05,1,sinusoidal,15442.2,9.94466,-12,15.5851
session_004,candidate_05,1,sinusoidal,15458.8,11.4819,-12,16.6082
session_004,candidate_05,1,sinusoidal,15475.5,9.7194,-13,16.2317
session_004,candidate_05,1,sinusoidal,15492.1,10.786,-14,17.6731
session_004,candidate_05,1,sinusoidal,15508.8,8.07412,-14,16.1614
session_004,candidate_05,1,sinusoidal,15525.5,7.65544,-14,15.9564
session_004,candidate_05,1,sinusoidal,15542.1,3.60678,-14,14.4571
session_004,candidate_05,1,sinusoidal,15558.8,2.81398,-14,14.28
session_004,candidate_05,1,sinusoidal,15575.5,-1.14678,-14,14.0469
session_004,candidate_05,1,sinusoidal,15592.1,-1.19512,-13,13.0548
session_004,candidate_05,1,sinusoidal,15608.8,-6.9506,-13,14.7415
session_004,candidate_05,1,sinusoidal,15625.5,-10.8334,-13,16.9222
